main_str_data,sub_str_data
QQWXOWNKCMOXKZHVDSIUSUNEZLXVDXHKSKLJDZRNXXOPVERZMCQDFLWLXTETITRFYVMAPMUSPCMAWAYUUTBJJNGDRCKKNIRMRDFPNGWFCFDVASUMAOYDQHXPFIHDOZKVXBQ,PMUS
YLAQSEKYWQXKLAVGLAOUPCTQNUYGXADCFKRDVJVACVWRJIKIJDCYKBHKCEHLSZUHLESOFFQWXRTWQKLQKTOGDLYRWPRJPNPQFUYIQIKYKNBUD,DCF
FRTBPTVNMCGEUXAMDFYUQVYJSLMJAZHWSWWDZIKKIERSPDETKMMLRXNAENVOMJPIWHWJWEVLIUWUVJURSDSRVMBQQMYGFNWIYJXHK,SDS
CXEQEUSSCENVDOZHKRPOYYIOLTHRLAIRZDGAQLIMYTJSALLBBIXMEPXJSRIYAXSEKBQDFLVWQTLIVTRUEKEPSJJHTYCMDOSIKVFFWAHTRCFJCXLLNKOKFDAKXUXT,TJSA
XRMHXWSRHHRSRGQTSUQCRIZUNAVLPSWRNDEFOTBVPEKZFAWDIJRLHDAYXZHHNHRRUUHJYMOUALJEHKHLTYJROHPPIRUHPTSVHJGTJLQGXYRGJHIQRGAWAGPGRUDXSEWVATBJNWCNSEOUQLQNG,TSVH
XXAWUXHMYTJNVDNWHLOPSCOGGOHOCPMOGKVIEQCWCATSKCHTTVIBORYWZVJEDXSCHTIHMYITUCAVTWFUZKHCEFQSJDBJUXRGWZVESVSTZOQKGUSQG,HTI
VRFUSNUKENJWDPZAOZLQVREGDGRLNYHHGOMSZQOAVWMLCHIUVSRAAOHPWFQKZVEQZDSTNRHJMTUTAKIIXMDKTLEPSCZUKGFRYPEABHLGIINQWXAIAPMGMWBUNLSXPOBZGSJP,IINQW
DXPDNTJZAFYCSXENJCAAXESPMLVLVEESYUCCKJRFBKRGVCAMIQFBFRTYJSEHTAVQEITRHKJGMJCCMRMZRCFQBAOXOUZJMVUKUSMLANPTHNWEEBDFWFVNFPCAMTOFZ,MRMZR
EIUVHSCVKNEQTOCEYHRBFNDBMFGQZTRMEQBYVCILCENVSCNLWAKXOFVXOKMOZWTEBNSROJFPIRTBNICXIULGTDCLIGHORLJXANMYPPYPEBLXOX,XOFVX
RWKUTAFXLCDASXYZHUDLGSCAPMHHCOAOLJIQKPUSOGOFRGJJMFVQGKEXQNIZILFQBOSPBHNOPFRYMEETLSLZXNYNZHHXHHLPYQQECIQXXLS,UTA
FGCCVLLGIIAIDOCRHJRSTMBNLEWGJXSKLPKXPPCOOUDZTPXDSSNTPZWBXMZQVSXJWGEYKOFFMVBYVKKEXUBZZVVXSHJVVWSNSDPVERUBQDRPQBAFVMQNPWJABUCLGDVYDGFRJPBZCXCLANYILGUH,SNSD
JWHVGNNMISFPWSYCKBZNJSIRAXSDPHTDACLQEVZWMYWVMAWIIZSFOFSDRLTMNUFPBKUBHGSDAQAUMYZYGWCLRNTSWMLTWVAAYQRRCTLVBWAURJZUPOHNUJCKQRDSKEJIWAGNAYKQNLBBQYWLYP,CLRNT
CQHOWKKWHNUYIDPCSRHVXQZQLKJHIMUHRGYPKAIXVHTTRJIDMMELFJELBCUAHRSTYWSUBUZXGDHJGAGCTGUSBZRLYLGOLQNOXHYNPPJMQV,MUHRG
SUSAGARJVABRYFRBJSAVNPRJDAHTAULTEKFLMGVOXSREGCFFKHSRXWHHJXZSZGFLCPMCOTPBZSUAMFGHFBOOPIDHIGJQEPAMVAAXKBJLURE,COTP
FCQXMNBUZJDUEVWSKJCYGHHMLAEJXCUHCYGCSWSJUJHCUZOLGYIRCDLOKYTEZTYTHPLSLTNQLIRJACPFCTAKREZZTCYSVQNVFCPEGOVCGPYNUBGRZZJSFNRFIIGKA,EVWSK
BFNWUYRWPHJXCEUICAGDKOLOCZUPECORQYHIYRXURSRLOYCEBLZWBHVEYXQKVQJOWGOCDDRZQHEBNBYWXDBCRRUVGKEWONSBOJWQTLKZBZCCVKXUKMYUQCHNMCK,KXUKM
HWSQINVDHPWMDMRJFMBZSDRYFYPAJNSVEAWUSRCGEEBILZAFZNEGYKIKKEMWECFHOECJIHATZMHNSKMZICMNWMJJEADIEPMSYQBLCDFATI,FHOE
OAPWYBYMAGBLFGVOLTDAPYIUEACFMPCTCZUOCXYXYOKMQRJCZHQFHFCKGBMMEMYUUFTNJTDZKRXJJFTEVQRIDFMBWOERYAXXKLVXNCYRODWQYXMHICNDQCBTJVBQNOBKHGA,OKM
KFUXWPIQVTMZZUYUTQBWYZDTKCEEWUEJVYCKDCRTAJYGNENKBPVAIZFEJZICFRMNUCFGRJKOSBYVFTGMOWFZOINCSXLQZBTQVTMYPTCHKCOBGZUMVDMTRISU,NCS
NTNUFJJDREXHWFGKNGXOUKJTDTROKITCYMWSMQTJBZCCETZGTJYVBWZBYSYWVYQRNEOLBKCNJGZWDMKQCAJDWAAIONYWARZCJLPDFWYSJNICCNTROQGUFJM,DTRO
JOGJJAFOIDICCXYYWLOMPKNIYLBZQVVVCHBEWCIAHLKJZLKSKQUPCRUQSMESLUKHBFMZEOCCVNLOIBLUAMOWJUAFWMDDOIUKNASHFOQMXXYXRJBQEOF,VVVC
YJXRPXSYPPYCGOCKNDYZZCKTMUHQAVXGAMEXAQSCIQFFJJCQKOSKAPFINFXIHGUFZSHXIGIOHZZSUUCWZOPUOLFBBBQWDXCLOCWVRCUZRHLGCVPVIPBQCAMRPUCXXIOERVZXRSAMNDH,NDYZZ
ZIRQXIITYUNPKMEPEDTHFEBGFAEDSOZNJPZBEIUTQGDMDULBEQZSSGYMJMJLSJKPCLDWOZNHYLAIRVJXSKIYPUVVZDVVKLVWWZAFHQWRNNZBHYRXWAJRLXAXILCOTJDPTTZXUJY,JLS
JOBURHXHRYRLIWPZHHTKBHOSSQMIIEUFMHAYSBKUJUWJFBXDMMBNAGIYOTFOXZTTKSQBIUHYPZBZKXLMOKKLSZSEQYFIWGVRNGIONZXSBQOFUEHOXOEGSFTOGFHLDWBITWHGBCJBO,ZKXLM
WYHCZQMYHDFSLPCVALVLWFDXAAWBXUTIHLGZGCHJALBVIQYUBQQESBPZMHJEWTQEQUTCBTJHPKZQHHTWSXKLVKOEBMPMOXZJXWNBUUIVUUTBHHHLVEYHX,AAWBX
FQFDKAJRCMZAEHWZZIGLZXXJQZTDKXGTFAUZZAEKZQKDZAFGIWRJNEYZOPRKPDBMNSWZOZQXUMFCEDIJNHCVRPLNPHMISQRCEZHHTENSNJBJIPLUQNGIVOCZ,AJRCM
ZUESPHQDGAHJTSFDOMSCAMISRNLFWFPHBYKGPDRANWHQNOLVFJCNTWLMDBQVBAUANUOTKHKXOPQDRBBYICGOIAYMQGFWDETZXJJNUIRLKELY,KXOPQ
JRYECDTYEVOMMWXWBSWGRDSJXOPKHPRBWJEXNWCMVQOLWVYPCSAYRQVVRRIIIVICHJDBKZXYSHFDFEZUDHVWZGAWVYZDHCYRZYHAAXGRIYKNBBXFIUFNFUABOBVNFMZLMFZANVQCZRDNGUMHN,IVICH
EQSWQHIKXYZHSEWLHSQIFQPPNWKQSTFCBONIUXQMYYHONJGYGIUHBXHVWIRVFIOIZKBHMVSNCUFOKMLTHVTGPVYIDOOVIWUNVYATKWXSDCCCYIFDRBEA,BHMV
IEQJLQITHPRDMZMBDXJPMATXCONYXSYUSPKBLKEBPHYQMPTTYKQFKVETWJYDSMMYHEMSHMIRKENQPRCLGYAFTLWBEADEEWTYUMWNWLHDGOQDIHQMBNHKKMBECPCIIE,LWB
DBIDNLRQVQWDROSDRLYRUEZAJFAKCNBUGQEKZKASNDRCGOIKSNNWOMRZMUYJHFEHKSAJODVLUEAYUYRCMUJKVOQLSVEOCUQFIVCKVHGOSHJWLFBNXPCCXJKT,YRC
GJCTFDQODXVLJBJHCWYQBEPZYSIWAWRDGJNYUBHZNXYDLVYJUMNNTAPWZUGYDYBYCPFNKJPOFNMHHVCUYEYYYWMNXLZONQWEVUBGVVETZDWCUYRUWSUNIJGSZWLLRJRUEGDJPAYWZBSPVIK,SUNI
ZKCNQCMVXAUGYXOMLYIESLTBIZYZBVGPQEPYMFMKUZNBJUUHTLILVUUUFQYCGLDPHJAFEYPMHGJBFHBMAOWCNTXNXGSGBBYZMKSUJRMYWPPQLPRJXCZGGIFDRWFSQBLRIUHJBJOHWB,OWCNT
HOJMJMYHAZRAUKJMLQTWMOQTYXKNCSMZNSLJIESTEDXNDPEOTAQHRVSLKHRYBUKPUPABAEYOWZVYNFPNWJLIBJSFBHPDJDHDBOIRVN,NFPN
ZTHNTABMEOBVRPVWTZPBKDITRMMDIEOGHJFQDHMFOIVOKLQWUEPGQVDLQDQMRUVOQYAPQGKTPUEIJGYYIZNFOPJEXNTYKCZVQZWCPTMRXTSECMG,WTZPB
OZDOKOUNRLHURCXXQLVPWOZOBOYKVUGNMRARNTVCKMLYUFMXTZQHZYPJBIJPJZQEHCCVUNFKIFVUEDBVBPDHCUNFWPSSLFWVCLXBSTBHPVJDRNYKTSMTCBMUGRUOUOJHUGTU,LFW
LLPISMOWUMICSOALTGIDCZQUETUXZTDVZUELAMQWXEZHPLLPJMNAWLVIKHSDZUUNHXYTJGOKWSNEWMFOJJTQDNIIXRJNZUCLBZVZLUWFBAJ,DNII
XJEZFVROKIMJROGTSOYCTXAFJDINIHEZRKLQYYPLJNWSMJYIQSGPFIXLMMYQRSRTFIHQWWIBHXGJWDTZLBTDVVDXNJPTRAJOTBHSFTVXKFNMPSZKMS,WIBHX
NEYGJHMPPIIFPMBIFLLBRTIAORLNIWNFVXYARLTANIBDCSUDNVLHSDXITASZMYPWSHOXPKNKFXEUFERVQGESFEBIHFLXLLSYRZPSYHXEEKZPMKRORXWXXTMIBRCGNREDPBVMRO,EUFER
UWJLACXOTRYFSGWHZAAFJZHIERUPSHXZMIOKJLOTJJGPHEJHDDCQBJGVDTVGJCOHMQGVYZFZGEJXWDNUEIYPHJDBPUDMFABHWIDGUCJJ,XZMIO
QJIQELBPBGKALKFJVCJFRRZBIANXJAIOCFXQPMGOHNTFVILINYIMVNMHKPLKMUEYGRZGSVLZCRZYHXLFOYLUALGEDHIBFQMWPVMQRQCNZLXONUGIKZYTJFJBYJSTWANEBRPFAZHWUXHICFLVP,NTFVI
TJASCBIDPRAWESJGTCKYXHRPKKYWWQWAVUVNIUOBOYBOVVATRBEYVGENIICTGVURIEAEUJBKQYAWIKCVTIRHIZHPFZVMDJFNSDSMDYTWJOWZLPWRELGSOXFCHHESNOMAFSLCLO,JASCB
BVQBZHAJLBEJIOXQWQDMJFBIPSAHSWRQEXHEJHZBNAAPYYWRDEBRABICABPNUNQXYSCMVXNZIYPNCFLRIEYQCXWZYOAQZQLWYBWHUHDVTLQZCZBUNXXULARYDJSSPMHKJSUEJOBWMUZSVKMJRS,DEBR
YIWYVNLWCKBZCNZYVPZRHFRAJPPXATLDBBRYFNIUYZEFYXFDXIBQKQTQAAMIVEDDYKVWZOVSHPPGWFSGCGPSUZWAFJOGGGVWGINPKLOLZBADQBYJKSEKJEQUVUAIBBOEAKM,QKQ
PCIACZZDZYVEXGXPWQKNLGVXYIAPJGNTZCUNGPCPABPNBETZCMWOMYJFDQOJFSQXBNKRMDFMRJGXUVTVGHIJPJTHBSUTGTVQSYODMPBAMXYSCREROGRLGNDUWNVOMWAODHISATHIENGHOIHVBMXSTO,YSCRE
BHJAQTFKMAHVUGEXQWAFYUNSHEPDRPNNSXSBCXTBEZBPALPSDJFJYGKLHPFWRSMPFWXADIKYRBWBSCXTANSVYBKQETMNXCIXCCZNJMRXANBUELGJYUDCRJQICLOCUVLLTTLDYUURTKXBP,YGKL
VYTSIGJSBJBYBLGOHDGUCKGVSVHMXYKWFSYZUXPUDIXVPIMXTQIIRRXGNNHGIPYHBKTTKNLUECQFVYWSAETWKHUHASFFLSSVGTWMFRCIDHXOXDTUSVYHROXUSZL,PUDI
ACDRBQHOEBEDVXGPAUIDHHLXVGXNOOCDTXBLNHWOTDXDHMOSCGUAHMMWEOPRSEEYFZVFAFYAKOXNJWHWZLTNAGWKVHEDILZUDKIKJBBTJCNLZEFOYJGYWEG,OTDX
UZKPMJYCXGKLJUPPZXZKQOVLTGIDWOMWBETVJCCUYJHSNPSEDRIGTQFXOPHCJYHMXBKCASGVQGOFFMMUCXVMTYAPVBRKXPPVWEQSQEGTIQBZJJCBVLDXQCPWGLSGKLYGXANWZEJMCILYKD,EQSQ
HIOHRORFOJQOKJDLGFHULRMWGPOZKETOXHXCPKKKNDMQMGVZORWPGREYURIHFHDZBYFWMOXHLEVSLYLAGIDIYBNCYQHFYNTBMEUKHFWBCKFHGK,EVS
QBKZHPIHBMXQURYXKMEHXDWPBYXLKSAFVUNGPWUDPVHOICFODKGSHYCMNTESUQVIRIGGLLIPIACZCYXITYSOKAFPCQMNQHSPAVOVVUZJKYOIHXGBJPBJTSOLSCNAJYGNQGATBWMNHBIYDQASBVDB,SAF
CULKSMWIXXSYTDXETNNJSBDKUFFDVTTBBIIWXSPDIYGIPPNIPFIWFOFKUSHCUAECVETBBSGSVFVENPUXZJGTFVVNNZNWFTRKPEWFW,JGTF
MFHXHNRPVKMQQFJVKZLRPLNVBWJTUMWRRHYPLVCRXIUOWLJCSDLRLNUQATNQHMFWKGVSCVXMSBBHWRGOWDRDABXXGUJPBXEBKMPOLRHWVFZPHOLWBLFHEFVNON,RPVK
IVICXINLXBINMOPJVUSRQSQEDVGXRXUHLENWZNHKESKWNASCGBGZCFSXLCZRLKTJWNHKAQSPWYCFPHLKYDSASZJATAHUKFCXKYVYVKDPLZEJEKSYDLCKIWFFBXXMXFMCDBKQDRTGPVGKQHTET,UKFCX
NHFOHERUZLAFSINFFUZBVHXJLXROANRNNBTWAURRGLHLHXHMYBWVWDVBIDOFRLQOVBWTPKZUQWPWLMJIWWDEOBGHFIEEPXOKVPXYTSAFJSVOQAPEVGDUGGROQFMBPRRGQAZGUWW,NNBTW
SLTPVSINDBXPFXNSBAQREGCLPBZTBVOTYHLKWPHXNVSSJSNJZLPLKXUNEGVJSZVOFRWWNPVBTGNOAGTODPJIRZQIRNILSDMQALDLMRCENBTDLDHQZAGFIZWTOZPA,MRC
KJOXIHJSOWQIGSOUHNLQFYJYKDMACZJBQPSPFVFMANZEJRVIFYEOAFZFYMGRXMVBOXOWVVKJJHSLKRCXNHBVOOJPJZAFGOFFYOPYSUWOASAHGVZHTQKIGVVXUUCMZLGBVAWLQTM,ZFYMG
NBHFBPPQUEILLNWRHCVWGUASPSPYGTUGWRMZFZSQQJXFAPMMHEWJQNMURJMPSYGZWZWNFZVYPGWHVKQUVRVUSWYFRHMJODWTKVOLTRZTRLZYXOUUGBCBXYQJAKYGZQF,ZFZS
IGEZILOXOQOJJOUAMSKMTCHIIZRCEEFXVVYCVPRFZEEMVFIISJMRAWCLDFHFIHZZQSSVPIVMRPJOZFZUPRDPAYKHYXYRWMWODVZRLKYKRQTLTXXWTTZZTIJYHJGPSDGFUQUUL,MVFII
JYTNEBBNXKTWCYJILDAIAZIFUWTDNJTVKLIVIOAYURQWWGNSGUTOVLNAQFIAIBHNQQXEYXMZZGLRQDCJLDMCKVGOKINUWGSZOTGNZBYZJEWEEATHTTTVGDSHEKJPPMRFEFOTKDQTXQ,SZOT
UDBWNLRXLUCSAMXRETYMTXTGCBWDIGRMDVOPITGYFRQUXSNWNHPNHREAMUPCFUXGHGDNMHIZANPAEOGNLTGFAMDLMMBDBCEGMULDFJPYZZYEMWDNVWZIOPECZEDDKUKDAYPODTRNSO,FRQ
MDRYJCJRBRHFPMRUZSGKHOVEMMEBHBUVVIGYDDRMFOQNQGQGZTPIYZUEMMHDIJIFCMZLALHFZHXRMPNEXXJHQUTXPZHYGNKQVEYPBBISAPZTCLPLZTBUDUXIXVKCRCQQTFUJGWHMYQEDRQAROSPAXS,GWHM
HNILGGJNQDPGYUVUQODHNLYPBEPFDJNFFRBMGXKMDWHQRCPDTMJTLCZKHPZRTJHCVNSRCYHMVJPZHHPJMBEXMYHAMHGTKXGTMNVBVVUVQFFLZDJETYESGAKPJSXQHIMVIK,GXKMD
HDPPLWIMJFIKMAQOODPYIXFIBCTRPGXTTEJXMMGACLQTBNMTWGMGDMRTTDOASGRRSIPTBDWFBSGDPZAMVFTHTTPELKWHSBTGDQHRTGUZQXTGPBLHRHEUJPPGFXX,TDOA
OETPXOVBUKXFOFDBZGDSUHLULXOXTDKXSXSSKUPUBTQARMRKDTTLZTUVVOQUFADUGMPOVTWCRNGWSVUFUYPXFDHFNTRGLMNZHVZXMYXPZFYQGMPGSIQCIYQUJQGFBMWEPWPATWXSBZQSIZSAKGCG,TUV
GHLQHORITLPZGJBZTDEENOENQZNEDPHJUPQQFINDKRCBGHYROMGWUWTWGDXNCSYOJQFTLXRLMSTCPGWLSZJYXECYVQQRTHRQUTJJAEHX,ZJY
AMHRMNDUYFIVVREGSVZZRZSCXARZOLUSMNOREJTXIUGGOFKNDQWOYCIIYJTVLIQAUWPNENXMJDLAWNUQKCMDCMBOLYBOPKUVOXETCPTBCWOGAKXI,TXIUG
ABHCXPZZTXZDWWXTLFYWBSCQXSVOPRAXDZLQQIYAHBMUFBLUKOZKSJLOZGGKBXNOSVOGEQZECMMIFKIZQSZNHUMCJTEQRZSYICIPVKOBSKEANOIPYPHJBDPHWSFPPFMCTDUGGOECY,SVOPR
DPVYMOFNPJJGFPDKFFLLPGGKHTBVCCKWTARAADZTZEARYJDLXKSVRTOGWSXAGWWXNORXPAACSZAPCOATXKBAXCHLKYREXGJLSBYGHMCOCAPQNSPZQMMKQTNBE,OFNP
SQDJIZCVEQVIXKSCCHBQKEEWUXRNUNJNZJLEJAODFJEXUJKUDEFJFHYZCXJFLFOWJQIHCWXICHVYSIXXNKNKDCJPCOYIQVGJHEGHVRRJRACUFWKAGZHLKPKPAGYSEYYTBOGHGBRVCWOHSE,WJQIH
FREPXMEAXNZEJBPESQJSXOXQMLEZYUNQINTFRABBMANTPYNZVUILUMTGCTHBISMJZSHMHRQURCLCRVDASJQKCIALGQULYQKARFXMVJPNQZVPVNYZQOOAWMFLRRHWIGDAFXKETQ,MFL
TATKWCZOMAPBYUMXXZMQQPDLVDKOKIHJVPMSPMKOSKCJTVVIUVQFMLEPHDPHVVVGJTTORDXSVIHLIWTZWBSEELFTGCCJONZAEWQXXUUECLNHPHQQRWT,KCJT
KYYVOZQWWFONUBCMRQISIITVIXBPUOGLQWJRTRCOUWEQDBGNUPSGMQVUXBVPZPIUJCKNYNQFWTVEITPCKVJAJWHEUZYAVWTMRUEAKEOJNZVVUJHXKXDSBXUMG,EQDBG
AVUUWNPFYMUMJYZBBJXPKPTQSVLICFHCSKOFQKVVISTARCJEWOZUMBGREPYBNQJOGYFIGFKEVSIDWGEZULREUDHDGJLWBHRGLUSSUP,UDHDG
QWLWZVBAICVDBIHPMBNAFBBHEMPYNREETVMMLTIYHAZAXUXUARGYZBPCAFZYHNEPSFTWTNMAWWEADLZETZQXPRRDYTBERWKKAYIZSBGDOQNFBDATOQIWOHALGNQRTQRVHLV,BDAT
FKEVHNCLURGMZVEGTQJKYEYVAQXURONGTSDEEAXULFBYDASDANEUQLYITBSYVJALPQGLOPQPNGHNUIVTZSXJWNBHWLZOIPMLQVDFLGIAHHIZMCYQCXRRDDAMCKBQCQLFYXZBDXAIWBB,QJK
BZXTUYVOYIXFAGPPFMFRUTBDWMGLFPQYQYSDXZIDNQSGGFJGHTUSJHFMUWSBYDATEIEBMBWHOUWUUXOSITDZOIQTBOFZLLSOIFLSTUZLUZ,YQYS
INNTQQRFTUCLGPDBRPOEYLLJMVGNFBCUWWYPEEJIDFMKQHWXUXIMWKGGDJTTAZWSADDQCGWBUPGAHILDYNMDRLPWHXFGLZLUVTNTHXUZWGGNJDJDYQCURRRBWIKSRHLRNFC,BWIKS
GXHOBXGGUYBEXDAHQTHRKOZFICMBHXJDYLSHFDVXWWECMGOOMJCSGZUIPIOJVJKIOBWREIOVPVCJKUESUKXIGIAMBUSUHJFHFRUUMRBVVRRESWAQWWLIPJCCNUTKQOPJBVZBZJDTKWA,OBX
FCDPMRYSWWINXIUBBJEEPCREDVRTBSUQJDUPABZQERBNSFCHTDWBVATPPVOPXGVKCFPDRMIUFFADXRNPMIKUVPMVYBEMNIPHYWOTCTMOVKCCQPZMSBOBWLZADTMNZKTEVUDIJAAFTPJIFXRXTRWT,ADT
DSJBMHDXQOIWDAITHQTWAYFSEXMIXPUKKHFOJVKNQVHMBCYNISHHSYNCOLHFKVCZRDKFZCXKOFHKFNNNEZGEWTARLTFIYAFHRVLLMMOUUFXTR,FKVCZ
OVKSBJGFONFSQJNILJILHJJTZLCSKKITDYLFJLZELCKGLHCLKBLTTOZXUNDGYDIUCXIEULMOVKURNEBLTCDOGFZRVXFUAWCLHAPDGOLSUKZBQTBDIEKFYTKAHCHUXNKDTECIYY,XFUAW
POYWAUAEDLXFXSWGIUFOOYSGBDXVNWRYYGORILZQAGEYAAUEPCUNCAFPZDXUPDAAYUFXJTYSEFNSEWAHTUDNBNTQQHXPHVCPVYYPSUBBQWLHSXVWBITYLHTQPGXSRLUYLJHCBUQGHROYEYPS,UBBQW
QNNBKTWDJDEUWIPDHMAVJTCENBAWLKPUOTHPFIOOOPAJTAYYAWZXIBRZLXOCQFUOEPKVQYRHGLWIXRWIOROGVCCVYZBBTNCJBMSLUPUSQTVCVGZRDBLGKKBQBH,OTHPF
YSJFCGOUDQQEFBDFTDIGWUCKPFEKQUTTDCIVLRQKTHYASVEUSMERUPKQEUXPBQEURANIMQCDRLLCKCKRQVJCTGQOGVHOWBLJVUDHWTOBYLMZEJYZJSSQJGLMJBURRWDGKKMVCNJWVOHZYNIBPEPSOX,DHWT
BMPLJRHNFEXDHJWNIFOREICYGGVRGGSMXGZDTAJOGNZGYCVJXKIASOOLCVPBGAYZSTWANRLYVTROKFEJCAXDNBEOYSJBYLGMMZYFWX,GGSMX
UFXEUFBPIZFHMKSTGXILDRCYHZAQGUSHGCJKSYHDJSPAIPCJHREKSQFXLFBRPXEOPFIYABFFAYJWAUGKDMWAPPAHMVAHRXFLPVHAKTOAWQVAXMOFAOKVS,AHMVA
UOKCYCRIRNHOBMIMQYTENLICVJFAFNWFKLWAFHHDKWKCFFISTBJDWHWHSFXPSAXAUQUPJQZTUILKXJLXGYSTJNVZYLQPFCLNWHHTTMEWLSXKEPGOYBSUPVMYCHZRGMRGTESE,CVJFA
BYWAUAHVWKDKXOTOBTYUGSCPBCSZZWLRFKAFDNRREGMFYQNAVRUHZOSBDXEJLYMRTVGVAHMPTIOYSDENULXEAPMBKBZGVJPCLDAYJISIOSJJXPQWPIZ,QNAV
GZLLCXHKTSDZVKZOVAGLWNGRUXLLKGGIGTCCYLAKHPTIHTMHFZLQAMEOLTLKEPLGSCOCKVXTXPGENJPZGUDFUHGLVFUQYDTZDEPPLRQLBOFNIIMO,HFZLQ
ELBYHZPGKCLWRDKDKTUFYLDGQORCORSWFNDBNCEAEUTIGCQXVGTMWHTKINUPNPUJJHQLQBNKHUBSCTSDUVCFBBNUDWRNGWTYMXZZWJXZQYTGGGNAIDTJVFGBLCSBNQGW,JXZQ
LLYNDRJMHXTGHKCTVUYJJJWLZCYGOQVMWHRBEXLSBGWOZMXMCUDLSZBQIYREKHJXNXAOMHWLPTZPUWDJNMSYICAROIKGEYVJWLYCIZRPYGPRMVXVFVYFEZOHFGJSGFKJLAGPKHYNCEOLVABNYLAJ,VXV
QPOVGTMVYEQJXVJDXPHKGOYPGBWFKPVKTBMXXRAMPTAXSXGQMDRNWQRRPPCKIFQTKQZYQBPGPRBXOYJRNUUNHMJNVFHTEMUEOLAKFVWMIZVOHJXCNCMLDTVHDOFXGMLDTIWSKXCNYIDCVRCFCUNC,KIFQ
NZBHYSCRGOYKSIATDLMZIJYBEFVCVEVTBEWLDRHKMYJRSTQKJGNAJSNKZTJTTJEDZSRVNKTGPDCYJLOPHBTHRWRCGPOQOHAPUZUFLGKDDPDIMMGNCHBQFQQTZL,YSC
ROKHAPXJTTUAQOZCLJVSBWPDNKPQPYUQCENBBLFAGEENZGGDXROOMELBKLOPWYIXJLQPBFIHGWSZPAUVQKAHMYNPMOLADCVMNUXLPGCNBDYCLZFKRITTLCHAJCAIKBPMJGVJXIKTDBM,KLOP
XDMAOEPZHYTPKLFRUHBZNNQCXSBCTCMPZKDCBTYMUAIQRNXZWTXQANKRDOXQDQTGMMZVOCEAADYUOGJDFYLOAWWVBYQOBYJBIYWVMQLGMXEKWMMBIQCVIVPJNAMHGZLIMWJNR,YWVMQ
DQLKNFXJIRMZKTFTQAQPSFWSIOYISURWDRPZNARLDCUGFVTYIUMMVVSXNOOQNDADJMIDLTBHCIZHXDSXHDFBFJJOVCYKVSOGZQSISBXDSEFATMRXCENNTBPQEFREMPMIWSXKTZPTMLCOYQKTGVRX,ENN
HWGJIIIXFBZOLPPQSZRPDPWIPXETYMZXTNTGVGMWSCRKZJUNCETCVZHPVSHWJGROVTEIZZCOASFOFDHITCDQDHTWFNBZBOXDUFWZUTFTHSNWHSFTVSXUBQFOPRXQE,QDH
RUXNMUMPEWTTEPYHXKPYVMOYKPNDLEFGHOORVHZYWHWCHYKSQRTRASGYILVMBMZLCFLSMSZDIELNJCGOQLPXSZYRPZGFLAJBVSKATQBZGQPQPNZWGARG,ELNJC
UAMYTTKKHFDQWZKIPOZLHSLVINQVGCQWVDGUTRNAMGYBXKCZYUKXPHUYEQYNWCMGVKARKBKMCUOWKRABQZPTQFMCLUYOOMKBUNMIYHFYMMDUAQRCYVJAJKHAIAFQTBQZMWXIYSKKO,CQW
JFQYMFALFBMKSWILLHAGANTMNNVTBHBAGSRCULFRHDOLDEKEWVQJYQUUYTUYPHNBPATSUUMSSRYPFNJKAZEKXVBSDEBAFJLRRIPJXFFGOVCSVUDR,VTB
XJTBZGOLGGAYWXDVSBKMYRPYFDLOGXSQNAUFZJVITTDIUJQAUEHNXOCMJSOCCUQELACEMGBBGJKVDCUIWHNWZSYKUDGKRBKSWFALIW,GOLG
BOYWEVTIRSOTLNDGVJIMUEKRLJEGSWOUGQZRBTVADCHNCDCBYLTOCSGHJNDROACCNISKWJZANQFXGOJFDKWUCRLTPMUGUNDPAXDUEPCFSJERGEHGSZHCCHLKKNWPCGGNHS,EKRLJ
OKBAHGVJIBHRNXMZNAAVEKIGXUNKCNUQKHRDAHPRRYVKBTBLVGNLOGMGPLMPPYZNSMKYDPXPGGBIEWGTKKKQUVNFVFVIRIFSKEBILDWLLENPUMCTMYPNHRJMPSRACQDHUKIWNUILLFSHNRK,IGXU
KYGIWNBTRMBUVQAYYZSSWXATXSLFVFZWECTJFJWXKUAEPYLGVDORXWPXPGFTGCBGHTQXUBLLQGEBAWMITBBFVFKKECSSFQSBFOTHUMTBGBOTEXANOHFOVCACSOWABOBABRRYWMORRQXXSHPEPQ,FZW
YJJJYCARXGZQUMCOILIIHLAOCRYZNMHKXURHPVKTMDDHOFGYHLJLIUCLZLZLHFBNJBFASMHYYGIXNBGXNNJBPQODVTQNSAYYVDIFFENGLDXPXGTHOS,TQNSA
FACLYHTHUFYBPPAUCCJCRMSFHTYBUQZYZQJXLTUKYVTTEXMTFJFBGVDKKGQVUKARCXFZVDEYWASMPQLGQSNQUSHJMVMMUWFXAURXRXQKBVZWWHBQESJGXBUMEHUZMRBGVPAKDBPMFXBIBBB,BUQ
CXEEAZVVZLQLHHBFEHGOVBYPDJMXLMEOZEKKOIOBJYXSCFGASZAOZTGECRVAGDIXOZRRHRCYCZVSKDRDSASASQRLFMXGDRHYZWKHKAGHWKFSZSHEUO,WKFS
